location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,area_of_shot,shot_basics,range_of_shot,type_of_shot,type_of_combined_shot,home/away,lat/lng,game_season,is_goal
167.0,0.0,21.82,2.0,0.0,10.5,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,0.0
-162.0,245.0,11.0,3.0,0.0,8.5,49.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,0.0
167.0,-6.0,8.0,3.0,0.0,73.3928,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2005-06,0.0
-4.0,150.0,6.0,26.68,0.0,68.1,35.0,Center(C),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ SAC,"39.739968, -104.954013",2000-01,1.0
237.0,19.0,3.0,3.0,0.0,21.0,31.5,Right Side(R),Right Corner,Less Than 8 ft.,shot - 5,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,1.0
-229.0,19.0,0.0,3.0,31.304,47.0,20.0,Left Side(L),Left Corner,24+ ft.,shot - 36,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,1.0
0.0,0.0,11.0,4.0,0.0,10.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,0.0
0.0,0.0,7.0,4.0,20.964,16.1,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 24,shot - 3,MANU @ SAC,"39.739968, -104.954013",2000-01,1.0
37.0,82.0,1.0,4.0,0.0,18.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,1.0
-42.0,87.0,41.6,55.18,0.0,23.0,24.2,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ DEN,"39.739968, -104.954013",2000-01,0.0
28.0,247.0,9.0,1.0,35.304,3.0,44.0,Center(C),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,24.82,1.0,0.0,10.0,36.2,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,32.32,1.0,0.0,6.5,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
142.0,184.0,56.32,2.2601617308413218,0.0,44.0,43.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,11.0,3.0,0.0,24.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. CHI,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,5.0,2.7601617308413218,0.0,61.3928,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,1.0
79.0,163.0,9.0,3.0,0.0,73.8928,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2005-06,0.0
142.0,141.0,7.0,3.0,0.0,22.0,40.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 45,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,1.0
30.0,125.0,5.432084497957428,3.0,39.4,43.0,32.0,Center(C),Goal Line,8-16 ft.,shot - 40,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,1.0,20.18,0.0,17.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. CHI,"42.982923, -71.446094",2005-06,0.0
115.0,245.0,11.0,4.0,0.0,13.0,47.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2005-06,0.0
-132.0,184.0,10.0,35.68,0.0,52.0,34.364000000000004,Left Side Center(LC),Mid Range,16-24 ft.,shot - 37,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,10.0,4.0,0.0,12.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,10.0,52.18,14.9,8.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
-25.0,76.0,1.0,4.0,0.0,10.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,1.0
-208.0,-29.0,0.0,37.18,0.0,31.0,41.0,Left Side(L),Mid Range,16-24 ft.,shot - 45,shot - 3,MANU vs. CHI,"42.982923, -71.446094",2000-01,0.0
-105.0,148.0,10.0,1.0,0.0,5.0,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 19,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
-48.0,175.0,4.0,1.0,0.0,0.0,38.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2005-06,0.0
0.0,247.0,4.0,1.0,0.0,58.0,45.0,Center(C),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,2.0,30.68,0.0,36.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,2.0,46.68,0.0,53.8928,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. GSW,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,2.0,1.0,60.804,8.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
142.0,226.0,1.0,1.0,0.0,55.1,45.2,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 5,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,10.0,55.68,0.0,17.0,40.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
-63.0,171.0,23.82,2.0,0.0,39.8928,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,3.0,2.0,0.0,79.3928,54.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
64.0,0.0,2.0,2.0,0.0,26.1,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 6,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,9.0,29.68,0.0,52.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,9.0,3.0,0.0,20.1,54.2,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
115.0,236.0,3.0,3.0,0.0,31.0,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 52,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
163.0,7.0,2.5,3.0,0.0,20.0,36.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,2.0,60.68,0.0,6.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,2.0,3.0,0.0,58.1,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,1.0,3.0,0.0,26.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. GSW,"42.982923, -71.446094",2000-01,1.0
64.0,40.0,10.0,1.0,0.0,33.0,27.0,Center(C),Mid Range,Less Than 8 ft.,shot - 16,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,0.0
-105.0,-2.0,7.0,1.0,43.80399999999999,33.0,30.0,Center(C),Mid Range,8-16 ft.,shot - 44,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,5.0,1.0,38.17615999999999,52.0,42.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
64.0,95.0,3.0,40.68,0.0,68.6,25.5,Right Side(R),Goal Line,8-16 ft.,shot - 30,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
-132.0,2.0,1.0,1.0,0.0,23.1,60.86400000000001,Left Side(L),Mid Range,8-16 ft.,shot - 7,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,25.1,3.0,0.0,45.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 56,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2005-06,1.0
-132.0,154.0,6.0,3.0,0.0,52.8928,40.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,28.32,3.0,0.0,58.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
235.0,23.0,2.0,3.0,0.0,59.6,56.2,Right Side(R),Right Corner,24+ ft.,shot - 19,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,0.0
28.0,175.0,0.0,3.0,0.0,21.0,67.7,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
184.0,171.0,11.0,4.0,0.0,38.0,33.2,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 44,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
127.0,61.0,9.0,4.0,0.0,25.0,34.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2005-06,0.0
28.0,89.0,26.32,22.18,0.0,36.0,29.0,Center(C),Goal Line,8-16 ft.,shot - 15,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2005-06,1.0
-84.0,213.0,7.0,4.0,0.0,37.8928,66.2,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
-119.0,144.0,37.82,4.0,32.804,24.0,38.0,Center(C),Mid Range,16-24 ft.,shot - 44,shot - 3,MANU vs. MIN,"42.982923, -71.446094",2000-01,1.0
0.0,110.0,46.82,1.0,0.0,12.5,31.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ LAC,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,59.82,58.68,0.0,58.8608,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
127.0,0.0,6.0,31.18,54.804,37.3928,35.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2005-06,0.0
-143.0,219.0,5.0,1.0,0.0,79.8928,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
77.0,141.0,3.5,2.0,0.0,18.0,44.2,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU @ LAC,"42.982923, -71.446094",2000-01,1.0
-6.0,70.0,44.32,48.8,0.0,35.0,27.0,Center(C),Goal Line,Less Than 8 ft.,shot - 44,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
0.0,0.0,2.0,2.0,0.0,47.8928,37.7,Center(C),Mid Range,Less Than 8 ft.,shot - 4,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
0.0,0.0,28.3808,2.0,0.0,39.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
144.0,215.0,2.4320844979574283,2.5,0.0,36.0,45.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
0.0,259.0,7.0,3.0,0.0,20.0,47.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,0.0
-48.0,78.0,4.0,3.0,0.0,53.0,29.0,Left Side(L),Goal Line,8-16 ft.,shot - 15,shot - 3,MANU @ LAC,"34.189593, -118.471724",2005-06,1.0
153.0,0.0,3.0,3.0,0.0,42.0,45.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,0.0
-56.0,21.0,2.0,3.0,17.4,15.0,31.7,Center(C),Goal Line,Less Than 8 ft.,shot - 55,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,1.0
0.0,0.0,0.0,3.0,0.0,54.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU @ LAC,"34.189593, -118.471724",2000-01,0.0
201.0,11.0,11.0,4.0,0.0,7.0,40.0,Right Side(R),Mid Range,16-24 ft.,shot - 21,shot - 3,MANU @ SAC,"34.189593, -118.471724",2000-01,1.0
0.0,34.0,9.0,1.0,63.464,62.6,44.0,Right Side(R),Right Corner,24+ ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
123.0,232.0,5.0,2.0,0.0,0.0,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
-157.0,137.0,3.0,26.18,0.0,51.8608,40.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
138.0,110.0,11.0,2.0,0.0,8.0,37.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
102.0,137.0,8.0,2.0,29.9,40.0,28.5,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
186.0,17.0,3.0,2.0,0.0,47.0,38.0,Right Side(R),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,2.0,2.0,47.4,54.0,51.7,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. IND,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,4.0,16.68,53.9,22.0,20.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
142.0,245.0,7.0,3.0,31.804,39.6,38.7,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 54,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
-33.0,70.0,6.0,3.0,22.304,52.0,23.364,Center(C),Mid Range,Less Than 8 ft.,shot - 43,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
-12.0,42.0,50.32,46.68,0.0,48.0,24.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
121.0,104.0,4.0,12.940161730841321,0.0,29.0,20.0,Right Side(R),Mid Range,8-16 ft.,shot - 2,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,4.0,3.0,0.0,3.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
79.0,163.0,3.0,3.0,0.0,75.3928,29.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,3.4320844979574283,3.0,0.0,57.0,29.0,Left Side(L),Mid Range,8-16 ft.,shot - 29,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
-124.0,135.0,22.32,3.0,0.0,9.5,38.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,1.0
0.0,0.0,1.0,3.0,17.9,42.3928,17.7,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. IND,"42.982923, -71.446094",2005-06,0.0
108.0,0.0,2.4320844979574283,3.0,0.0,0.0,62.0,Mid Ground(MG),Penalty Spot,Back Court Shot,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2005-06,0.0
-67.0,135.0,10.0,14.18,38.4,16.0,35.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. IND,"42.982923, -71.446094",2000-01,0.0
-160.0,224.0,10.0,3.2601617308413218,43.30399999999999,6.0,47.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,1.0
-122.0,15.0,24.6,1.0,0.0,73.1,32.0,Center(C),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ SEA,"47.633181, -122.308343",2005-06,0.0
-101.0,116.0,7.0,29.18,0.0,10.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,0.0
-29.0,19.0,0.0,1.0,0.0,71.6,23.0,Center(C),Goal Area,Less Than 8 ft.,shot - 44,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,1.0
-50.0,245.0,0.0,1.0,0.0,24.0,45.0,Center(C),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,0.0
-150.0,0.0,0.0,2.0,0.0,0.0,68.0,Mid Ground(MG),Mid Ground Line,Back Court Shot,shot - 36,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,0.0
0.0,19.0,9.0,2.0,53.17616,0.0,23.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 3,MANU @ SEA,"47.633181, -122.308343",2005-06,0.0
-35.0,0.0,1.0,2.0,50.964,39.1,23.0,Center(C),Goal Area,Less Than 8 ft.,shot - 25,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,0.0
0.0,0.0,9.0,3.0,0.0,37.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,1.0
167.0,207.0,60.32,3.0,0.0,39.8928,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 31,shot - 3,MANU @ SEA,"47.633181, -122.308343",2005-06,0.0
60.0,177.0,3.0,3.0,0.0,45.0,38.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 3,shot - 3,MANU @ SEA,"47.633181, -122.308343",2000-01,1.0
0.0,0.0,2.9320844979574283,3.0,22.804,28.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU @ SEA,"47.633181, -122.308343",2005-06,1.0
-86.0,253.0,9.0,1.0,0.0,34.0,46.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 46,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
172.0,68.0,7.0,1.0,9.9,28.0,38.0,Right Side(R),Mid Range,16-24 ft.,shot - 43,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-50.0,28.0,6.0,1.0,0.0,52.8928,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 36,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
-86.0,165.0,4.932084497957428,1.0,0.0,41.3928,41.7,Left Side Center(LC),Mid Range,16-24 ft.,shot - 13,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-79.0,28.0,4.0,1.0,55.804,50.0,28.0,Left Side(L),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,4.0,13.68,0.0,4.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
18.0,144.0,40.32,1.0,0.0,27.1,64.7,Center(C),Mid Range,8-16 ft.,shot - 51,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
123.0,55.0,34.32,1.0,0.0,0.0,33.0,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,55.1,46.68,38.304,75.8928,29.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 4,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
-170.0,-15.0,4.0,2.0,0.0,40.0,37.0,Left Side(L),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
159.0,116.0,4.0,53.18,0.0,14.0,39.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 44,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,1.0
32.0,148.0,11.0,3.0,0.0,17.5,35.0,Center(C),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
5.0,198.0,9.0,3.0,0.0,10.0,39.0,Center(C),Mid Range,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,58.32,2.7601617308413218,48.9,59.0,58.864,Center(C),Goal Area,Less Than 8 ft.,shot - 4,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-79.0,133.0,4.0,3.0,0.0,41.0,35.0,Left Side(L),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-23.0,40.0,3.0,25.8,29.464,8.0,22.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
66.0,154.0,0.0,3.0,0.0,37.0,36.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-86.0,257.0,0.0,3.0,0.0,0.0,33.5,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
75.0,198.0,11.0,27.68,0.0,42.0,41.0,Right Side Center(RC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
0.0,0.0,11.0,4.0,0.0,0.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 12,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-58.0,68.0,9.0,4.0,0.0,42.0,28.0,Left Side(L),Goal Line,Less Than 8 ft.,shot - 1,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
60.0,61.0,9.0,16.18,0.0,7.0,28.0,Right Side(R),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
-50.0,17.0,3.0,4.0,0.0,49.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2005-06,0.0
0.0,0.0,6.0,26.68,0.0,19.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. SAS,"42.982923, -71.446094",2005-06,1.0
0.0,209.0,47.32,12.68,0.0,0.0,40.0,Center(C),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,0.0
-136.0,160.0,54.82,4.0,0.0,51.0,40.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 39,shot - 3,MANU vs. SAS,"42.982923, -71.446094",2000-01,1.0
60.0,127.0,10.0,1.0,22.4,58.6,27.0,Center(C),Goal Line,8-16 ft.,shot - 35,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,1.0
87.0,133.0,9.0,1.0,0.0,11.0,72.364,Right Side(R),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,0.0
39.0,82.0,8.0,1.0,19.804,37.1,29.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,1.0
-149.0,2.0,6.0,1.0,0.0,46.0,34.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,0.0
110.0,243.0,5.0,1.0,0.0,71.8928,46.0,Right Side Center(RC),Penalty Spot,24+ ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,1.0
110.0,13.0,56.03208449795743,1.0,0.0,29.0,31.0,Right Side(R),Mid Range,8-16 ft.,shot - 52,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,1.0
11.0,82.0,8.0,2.0,0.0,57.0,28.0,Center(C),Goal Line,8-16 ft.,shot - 39,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,0.0
-16.0,55.0,8.0,2.0,0.0,53.0,25.0,Center(C),Goal Line,Less Than 8 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,0.0
237.0,2.0,8.0,2.5,0.0,48.0,43.0,Right Side(R),Mid Range,24+ ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,0.0
11.0,198.0,5.0,2.0,0.0,20.6,39.0,Center(C),Mid Range,16-24 ft.,shot - 26,shot - 3,MANU @ SAC,"42.982923, -71.446094",2000-01,0.0
-185.0,127.0,1.0,2.0,0.0,73.1,36.2,Left Side(L),Mid Range,16-24 ft.,shot - 1,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,1.0,2.0,0.0,10.0,20.0,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. DAL,"42.982923, -71.446094",2000-01,0.0
11.0,89.0,0.0,2.0,0.0,25.0,28.0,Center(C),Mid Range,8-16 ft.,shot - 42,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2005-06,1.0
0.0,0.0,10.0,3.0,0.0,32.0,60.2,Center(C),Goal Area,Less Than 8 ft.,shot - 39,shot - 1,MANU vs. DAL,"42.982923, -71.446094",2000-01,1.0
-98.0,285.0,6.0,20.18,0.0,17.0,50.0,Left Side Center(LC),Penalty Spot,24+ ft.,shot - 28,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,0.0
-92.0,186.0,44.32,3.0,0.0,33.6,40.0,Left Side Center(LC),Mid Range,16-24 ft.,shot - 52,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,1.0
-149.0,28.0,3.0,39.68,0.0,25.0,35.0,Left Side(L),Mid Range,8-16 ft.,shot - 39,shot - 3,MANU vs. DAL,"42.982923, -71.446094",2000-01,0.0
