match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id,remaining_min.1,power_of_shot.1,knockout_match.1,remaining_sec.1,distance_of_shot.1
493.0,0.0,0.0,1.0,4.0,0.0,,3.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-12,MANU vs. HOU,142.0,,,shot - 5,20000098,1610612747,1.0,4.0,,3.0,20.0
34.0,0.0,0.0,7.0,1.0,0.0,2000-01,43.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,143.0,"42.982923, -71.446094",shot - 4,,20000108,1610612747,7.0,1.0,0.0,43.0,
77.0,0.0,0.0,3.0,1.0,0.0,2000-01,8.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,,145.0,"42.982923, -71.446094",,shot - 1,20000108,1610612747,3.0,1.0,0.0,8.0,20.0
86.0,129.0,-4.0,2.0,1.0,0.0,2000-01,25.0,32.0,1.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2000-11-14,MANU vs. DEN,146.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,2.0,1.0,0.0,25.0,32.0
93.0,-98.0,97.0,0.0,1.0,0.0,2000-01,48.0,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2000-11-14,MANU vs. DEN,147.0,"42.982923, -71.446094",shot - 0,,20000108,1610612747,0.0,1.0,0.0,48.0,33.0
108.0,167.0,78.0,11.0,2.0,0.0,2000-01,16.0,38.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-14,MANU vs. DEN,148.0,"42.982923, -71.446094",shot - 11,,20000108,1610612747,11.0,57.36,101.8,16.0,
118.0,108.0,249.0,10.0,2.0,0.0,2000-01,19.0,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2000-11-14,MANU vs. DEN,149.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,10.0,2.0,0.0,19.0,47.0
129.0,100.0,175.0,9.0,2.0,0.0,2000-01,7.0,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-14,MANU vs. DEN,151.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,9.0,86.36,0.0,7.0,40.0
199.0,0.0,0.0,1.0,2.0,0.0,,54.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,154.0,"42.982923, -71.446094",shot - 39,,20000108,1610612747,1.0,2.0,,54.0,20.0
219.0,0.0,0.0,,2.0,0.0,2000-01,28.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,155.0,"42.982923, -71.446094",shot - 4,,20000108,1610612747,36.64,2.0,0.0,28.0,20.0
243.0,115.0,169.0,10.0,3.0,0.0,2000-01,23.0,40.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-14,MANU vs. DEN,157.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,10.0,3.0,0.0,23.0,40.0
303.0,1.0,72.0,5.0,3.0,0.0,2000-01,23.0,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,158.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,5.0,3.0,0.0,23.0,27.0
352.0,0.0,0.0,0.0,3.0,0.0,2000-01,37.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,160.0,"42.982923, -71.446094",shot - 32,,20000108,1610612747,109.2,3.0,99.60799999999999,37.0,20.0
360.0,113.0,230.0,,,0.0,2000-01,43.0,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,,2000-11-14,MANU vs. DEN,161.0,"42.982923, -71.446094",,shot - 3,20000108,1610612747,112.64,4.0,0.0,43.0,45.0
368.0,0.0,0.0,10.0,4.0,0.0,2000-01,28.0,20.0,1.0,Center(C),Goal Area,,Manchester United,2000-11-14,MANU vs. DEN,162.0,"42.982923, -71.446094",,shot - 4,20000108,1610612747,10.0,4.0,0.0,28.0,20.0
371.0,0.0,0.0,10.0,4.0,0.0,2000-01,11.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,163.0,"42.982923, -71.446094",shot - 12,,20000108,1610612747,10.0,4.0,0.0,11.0,20.0
416.0,0.0,0.0,5.0,4.0,0.0,2000-01,37.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-14,MANU vs. DEN,164.0,"42.982923, -71.446094",shot - 39,,20000108,1610612747,5.0,77.36,0.0,96.2,20.0
2.0,98.0,194.0,11.0,1.0,0.0,2000-01,42.0,41.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,166.0,"38.567296, -121.456638",shot - 54,,20000124,1610612747,11.0,1.0,0.0,88.2,41.0
5.0,-117.0,184.0,,1.0,0.0,2000-01,7.0,41.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,167.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,112.64,37.36,0.0,7.0,41.0
24.0,,-2.0,8.0,1.0,0.0,2000-01,53.0,36.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,168.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,8.0,95.36,0.0,53.0,36.0
31.0,70.0,36.0,8.0,1.0,0.0,2000-01,16.0,27.0,0.0,Center(C),Goal Line,Less Than 8 ft.,Manchester United,2000-11-16,MANU @ SAC,169.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,8.0,56.36,0.0,115.7856,27.0
34.0,0.0,0.0,7.0,1.0,0.0,2000-01,43.0,,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-16,MANU @ SAC,170.0,"38.567296, -121.456638",,shot - 4,20000124,1610612747,7.0,19.36,0.0,43.0,20.0
70.0,-37.0,42.0,2.0,1.0,0.0,2000-01,47.0,25.0,1.0,,Goal Line,Less Than 8 ft.,Manchester United,2000-11-16,MANU @ SAC,171.0,"38.567296, -121.456638",shot - 12,,20000124,1610612747,2.0,100.36,0.0,47.0,25.0
79.0,163.0,116.0,1.0,1.0,0.0,,,40.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,173.0,"38.567296, -121.456638",shot - 2,,20000124,1610612747,1.0,1.0,0.0,5.0,40.0
139.0,113.0,179.0,8.0,2.0,0.0,2000-01,13.0,41.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,,MANU @ SAC,174.0,"38.567296, -121.456638",shot - 11,,20000124,1610612747,,2.0,0.0,,41.0
150.0,169.0,-2.0,6.0,2.0,0.0,2000-01,27.0,36.0,1.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,175.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,102.64,2.0,0.0,27.0,
200.0,91.0,156.0,0.0,2.0,0.0,2000-01,52.0,38.0,0.0,,Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,176.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,75.64,2.0,0.0,52.0,54.4
209.0,134.0,93.0,0.0,2.0,0.0,,19.0,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-16,,177.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,0.0,2.0,55.928000000000004,19.0,36.0
212.0,47.0,477.0,0.0,2.0,0.0,,0.0,67.0,0.0,Mid Ground(MG),Mid Ground Line,Back Court Shot,Manchester United,2000-11-16,MANU @ SAC,178.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,,2.0,95.60799999999999,0.0,67.0
240.0,11.0,137.0,8.0,3.0,0.0,2000-01,52.0,33.0,0.0,Center(C),Goal Line,,Manchester United,2000-11-16,MANU @ SAC,179.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,8.0,3.0,0.0,88.2,33.0
304.0,199.0,13.0,2.0,3.0,0.0,2000-01,55.0,39.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-16,MANU @ SAC,180.0,"38.567296, -121.456638",shot - 36,,20000124,1610612747,25.64,101.36,0.0,55.0,39.0
323.0,,236.0,0.0,3.0,0.0,2000-01,1.0,44.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2000-11-16,MANU @ SAC,181.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,0.0,3.0,122.928,1.0,44.0
341.0,11.0,247.0,,4.0,0.0,2000-01,18.0,44.0,0.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2000-11-16,MANU @ SAC,183.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,9.0,83.36,0.0,55.2,10.4
,-103.0,230.0,5.0,4.0,0.0,2000-01,43.0,45.0,0.0,Left Side Center(LC),Penalty Spot,,Manchester United,2000-11-16,MANU @ SAC,184.0,"38.567296, -121.456638",,shot - 3,20000124,1610612747,5.0,98.36,0.0,43.0,74.4
437.0,-31.0,247.0,0.0,4.0,0.0,2000-01,2.0,44.0,1.0,,Penalty Spot,24+ ft.,Manchester United,2000-11-16,MANU @ SAC,185.0,"38.567296, -121.456638",shot - 24,,20000124,1610612747,0.0,87.36,,2.0,36.4
478.0,-10.0,99.0,2.0,5.0,0.0,2000-01,5.0,29.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-16,MANU @ SAC,186.0,"38.567296, -121.456638",shot - 46,,20000124,1610612747,2.0,5.0,0.0,5.0,29.0
480.0,13.0,100.0,2.0,5.0,0.0,2000-01,,30.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-16,MANU @ SAC,187.0,"38.567296, -121.456638",shot - 4,,20000124,1610612747,2.0,5.0,0.0,7.0,30.0
498.0,-73.0,200.0,0.0,5.0,0.0,2000-01,24.0,41.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,,MANU @ SAC,188.0,"38.567296, -121.456638",shot - 11,,20000124,1610612747,97.64,5.0,0.0,24.0,41.0
18.0,,184.0,10.0,1.0,0.0,2000-01,5.0,39.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2000-11-18,MANU @ DEN,189.0,"39.739968, -104.954013",shot - 49,,20000140,1610612747,10.0,1.0,0.0,5.0,21.4
25.0,188.0,177.0,9.0,1.0,0.0,2000-01,7.0,45.0,0.0,Right Side Center(RC),,24+ ft.,Manchester United,2000-11-18,MANU @ DEN,190.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,9.0,56.36,,60.2,45.0
31.0,0.0,0.0,8.0,1.0,0.0,,15.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-18,MANU @ DEN,191.0,"39.739968, -104.954013",shot - 4,,20000140,1610612747,8.0,1.0,0.0,15.0,20.0
,-128.0,137.0,4.0,1.0,0.0,2000-01,22.0,38.0,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2000-11-18,MANU @ DEN,194.0,"39.739968, -104.954013",shot - 3,,20000140,1610612747,4.0,1.0,,22.0,
73.0,0.0,0.0,4.0,1.0,0.0,2000-01,9.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,,2000-11-18,MANU @ DEN,195.0,"39.739968, -104.954013",shot - 1,,20000140,1610612747,4.0,1.0,0.0,39.2,46.4
112.0,1.0,93.0,11.0,2.0,0.0,2000-01,19.0,29.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-18,MANU @ DEN,197.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,11.0,2.0,57.608000000000004,19.0,81.4
158.0,115.0,160.0,6.0,2.0,0.0,2000-01,51.0,39.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-18,MANU @ DEN,198.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,6.0,71.36,0.0,51.0,39.0
162.0,159.0,200.0,6.0,2.0,0.0,2000-01,11.0,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2000-11-18,MANU @ DEN,199.0,"39.739968, -104.954013",shot - 53,,20000140,1610612747,6.0,2.0,0.0,49.2,45.0
238.0,167.0,0.0,0.0,2.0,0.0,2000-01,,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,2000-11-18,MANU @ DEN,200.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,43.64,2.0,0.0,21.0,36.0
246.0,-162.0,245.0,11.0,3.0,0.0,2000-01,17.0,49.0,0.0,Left Side Center(LC),Penalty Spot,24+ ft.,Manchester United,2000-11-18,MANU @ DEN,201.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,11.0,3.0,0.0,,49.0
269.0,167.0,-6.0,8.0,3.0,0.0,,35.0,36.0,0.0,Right Side(R),Mid Range,16-24 ft.,Manchester United,,MANU @ DEN,203.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,8.0,3.0,0.0,111.7856,36.0
285.0,-4.0,150.0,6.0,3.0,0.0,2000-01,24.0,35.0,1.0,Center(C),Mid Range,8-16 ft.,Manchester United,2000-11-18,,204.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,6.0,50.36,0.0,112.2,35.0
311.0,237.0,19.0,3.0,3.0,0.0,2000-01,21.0,,1.0,Right Side(R),Right Corner,,Manchester United,2000-11-18,MANU @ DEN,206.0,"39.739968, -104.954013",shot - 5,,20000140,1610612747,3.0,3.0,0.0,21.0,43.0
333.0,-229.0,19.0,0.0,3.0,0.0,2000-01,47.0,,1.0,Left Side(L),Left Corner,24+ ft.,Manchester United,,MANU @ DEN,207.0,"39.739968, -104.954013",shot - 36,,20000140,1610612747,0.0,3.0,62.608000000000004,47.0,
350.0,0.0,0.0,11.0,4.0,0.0,2000-01,10.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-18,MANU @ DEN,208.0,"39.739968, -104.954013",shot - 4,,20000140,1610612747,11.0,4.0,0.0,10.0,
398.0,0.0,0.0,7.0,4.0,0.0,2000-01,10.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-18,,209.0,"39.739968, -104.954013",shot - 24,,20000140,1610612747,7.0,4.0,41.928000000000004,22.2,20.0
448.0,37.0,82.0,1.0,4.0,0.0,2000-01,18.0,28.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-18,MANU @ DEN,212.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,1.0,4.0,0.0,18.0,28.0
450.0,-42.0,87.0,0.0,4.0,0.0,2000-01,46.0,29.0,0.0,,Goal Line,8-16 ft.,Manchester United,2000-11-18,MANU @ DEN,213.0,"39.739968, -104.954013",,shot - 3,20000140,1610612747,83.2,106.36,0.0,,19.4
17.0,28.0,247.0,9.0,1.0,0.0,2000-01,3.0,44.0,0.0,Center(C),Penalty Spot,24+ ft.,Manchester United,2000-11-19,MANU vs. CHI,214.0,"42.982923, -71.446094",,shot - 3,20000147,1610612747,9.0,1.0,70.608,3.0,44.0
83.0,0.0,0.0,3.0,1.0,0.0,,10.0,20.0,1.0,,Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,216.0,"42.982923, -71.446094",shot - 12,,20000147,1610612747,46.64,1.0,0.0,10.0,52.4
114.0,0.0,0.0,0.0,1.0,0.0,2000-01,13.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,217.0,"42.982923, -71.446094",shot - 39,,20000147,1610612747,64.64,1.0,,,20.0
213.0,142.0,184.0,0.0,,0.0,2000-01,44.0,43.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-19,MANU vs. CHI,220.0,"42.982923, -71.446094",,shot - 3,20000147,1610612747,112.64,2.0,0.0,44.0,43.0
224.0,0.0,0.0,11.0,3.0,0.0,2000-01,24.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,221.0,"42.982923, -71.446094",,shot - 1,20000147,1610612747,11.0,3.0,0.0,24.0,20.0
229.0,0.0,0.0,10.0,,0.0,2000-01,19.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,,222.0,"42.982923, -71.446094",shot - 39,,20000147,1610612747,,3.0,0.0,103.7856,20.0
231.0,79.0,163.0,9.0,3.0,0.0,,45.0,38.0,0.0,Right Side Center(RC),Mid Range,16-24 ft.,,2000-11-19,MANU vs. CHI,223.0,"42.982923, -71.446094",,shot - 3,20000147,1610612747,9.0,3.0,0.0,102.7856,38.0
251.0,142.0,141.0,7.0,3.0,,2000-01,22.0,40.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-19,MANU vs. CHI,224.0,"42.982923, -71.446094",shot - 45,,20000147,1610612747,7.0,3.0,0.0,22.0,40.0
257.0,30.0,125.0,,3.0,0.0,2000-01,43.0,32.0,0.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-19,MANU vs. CHI,225.0,"42.982923, -71.446094",shot - 40,,20000147,1610612747,6.0,3.0,78.8,43.0,32.0
302.0,0.0,0.0,1.0,3.0,0.0,,34.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,227.0,"42.982923, -71.446094",,shot - 4,20000147,1610612747,1.0,37.36,0.0,,20.0
330.0,115.0,245.0,11.0,4.0,0.0,,13.0,47.0,0.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2000-11-19,MANU vs. CHI,229.0,"42.982923, -71.446094",,shot - 3,20000147,1610612747,11.0,4.0,,13.0,47.0
334.0,-132.0,184.0,10.0,4.0,0.0,2000-01,52.0,,0.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,,MANU vs. CHI,230.0,"42.982923, -71.446094",shot - 37,,20000147,1610612747,10.0,67.36,0.0,52.0,48.728
342.0,0.0,0.0,10.0,4.0,,2000-01,12.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,231.0,"42.982923, -71.446094",,shot - 4,20000147,1610612747,10.0,4.0,0.0,12.0,20.0
344.0,0.0,0.0,10.0,4.0,0.0,2000-01,8.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-19,MANU vs. CHI,232.0,"42.982923, -71.446094",,shot - 4,20000147,1610612747,10.0,100.36,29.8,8.0,20.0
437.0,-25.0,76.0,2.0,4.0,0.0,2000-01,,28.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,,MANU vs. CHI,233.0,"42.982923, -71.446094",,shot - 3,20000147,1610612747,,4.0,0.0,20.0,28.0
454.0,-208.0,-29.0,0.0,4.0,0.0,2000-01,31.0,41.0,0.0,Left Side(L),Mid Range,16-24 ft.,Manchester United,2000-11-19,MANU vs. CHI,235.0,"42.982923, -71.446094",shot - 45,,20000147,1610612747,0.0,70.36,0.0,31.0,41.0
10.0,-105.0,148.0,10.0,1.0,0.0,2000-01,5.0,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,Manchester United,2000-11-22,MANU vs. GSW,236.0,"42.982923, -71.446094",shot - 19,,20000168,1610612747,10.0,1.0,0.0,5.0,38.0
26.0,-48.0,175.0,8.0,1.0,0.0,,0.0,38.0,0.0,Center(C),Mid Range,16-24 ft.,Manchester United,2000-11-22,MANU vs. GSW,237.0,"42.982923, -71.446094",,shot - 3,20000168,1610612747,,1.0,0.0,0.0,38.0
51.0,,247.0,4.0,1.0,0.0,,58.0,45.0,0.0,Center(C),Penalty Spot,24+ ft.,Manchester United,,MANU vs. GSW,238.0,"42.982923, -71.446094",,shot - 3,20000168,1610612747,4.0,1.0,0.0,58.0,45.0
74.0,,0.0,2.0,1.0,0.0,2000-01,36.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,239.0,"42.982923, -71.446094",shot - 4,,20000168,1610612747,2.0,60.36,0.0,36.0,20.0
81.0,0.0,0.0,2.0,1.0,0.0,2000-01,20.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,240.0,"42.982923, -71.446094",,shot - 4,20000168,1610612747,2.0,92.36,0.0,87.7856,20.0
84.0,0.0,0.0,2.0,1.0,0.0,2000-01,8.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,241.0,"42.982923, -71.446094",shot - 12,,20000168,1610612747,2.0,1.0,121.60799999999999,8.0,20.0
87.0,142.0,226.0,1.0,1.0,0.0,2000-01,43.0,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. GSW,242.0,"42.982923, -71.446094",shot - 5,,20000168,1610612747,1.0,1.0,0.0,67.2,44.4
121.0,0.0,0.0,10.0,2.0,0.0,2000-01,17.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,243.0,"42.982923, -71.446094",,shot - 1,20000168,1610612747,10.0,109.36,0.0,17.0,61.4
134.0,-63.0,171.0,9.0,2.0,0.0,2000-01,16.0,38.0,1.0,Left Side Center(LC),Mid Range,16-24 ft.,,2000-11-22,MANU vs. GSW,244.0,,,shot - 3,20000168,1610612747,38.64,2.0,0.0,63.7856,38.0
192.0,0.0,0.0,3.0,2.0,0.0,2000-01,34.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,245.0,"42.982923, -71.446094",,shot - 1,20000168,1610612747,3.0,2.0,0.0,124.7856,88.4
202.0,64.0,,2.0,2.0,0.0,2000-01,30.0,38.0,1.0,Right Side Center(RC),Mid Range,16-24 ft.,Manchester United,2000-11-22,MANU vs. GSW,246.0,,shot - 6,,20000168,1610612747,2.0,2.0,0.0,22.2,38.0
241.0,0.0,0.0,9.0,3.0,0.0,2000-01,52.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,247.0,"42.982923, -71.446094",,shot - 1,20000168,1610612747,9.0,56.36,,52.0,20.0
246.0,0.0,0.0,9.0,3.0,0.0,2000-01,12.0,,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,248.0,"42.982923, -71.446094",shot - 4,,20000168,1610612747,9.0,3.0,0.0,28.2,88.4
271.0,115.0,236.0,6.0,3.0,0.0,2000-01,31.0,46.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,,MANU vs. GSW,249.0,"42.982923, -71.446094",shot - 52,,20000168,1610612747,,3.0,0.0,31.0,46.0
,163.0,7.0,5.0,3.0,,2000-01,20.0,36.0,0.0,Right Side(R),,16-24 ft.,Manchester United,2000-11-22,MANU vs. GSW,251.0,"42.982923, -71.446094",,shot - 3,20000168,1610612747,,3.0,0.0,20.0,36.0
331.0,0.0,0.0,2.0,3.0,0.0,2000-01,6.0,20.0,0.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,,252.0,,shot - 39,,20000168,1610612747,2.0,118.36,,6.0,20.0
333.0,0.0,0.0,2.0,3.0,0.0,2000-01,0.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,253.0,"42.982923, -71.446094",,shot - 4,20000168,1610612747,2.0,3.0,0.0,116.2,20.0
342.0,0.0,,1.0,3.0,0.0,2000-01,26.0,,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-22,MANU vs. GSW,254.0,"42.982923, -71.446094",shot - 39,,20000168,1610612747,1.0,3.0,0.0,26.0,20.0
8.0,64.0,40.0,10.0,1.0,0.0,2000-01,33.0,27.0,0.0,Center(C),,Less Than 8 ft.,,2000-11-24,MANU vs. MIN,255.0,"42.982923, -71.446094",shot - 16,,20000180,1610612747,10.0,1.0,0.0,33.0,27.0
45.0,-105.0,-2.0,7.0,1.0,0.0,2000-01,33.0,30.0,1.0,,Mid Range,8-16 ft.,Manchester United,2000-11-24,MANU vs. MIN,256.0,"42.982923, -71.446094",shot - 44,,20000180,1610612747,7.0,1.0,87.60799999999999,33.0,30.0
60.0,0.0,0.0,5.0,1.0,0.0,2000-01,52.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-24,MANU vs. MIN,258.0,"42.982923, -71.446094",,shot - 4,20000180,1610612747,5.0,1.0,76.35231999999999,52.0,65.4
,64.0,95.0,3.0,1.0,0.0,2000-01,56.0,31.0,1.0,Right Side(R),Goal Line,8-16 ft.,Manchester United,2000-11-24,MANU vs. MIN,259.0,"42.982923, -71.446094",shot - 30,,20000180,1610612747,3.0,80.36,0.0,81.2,
107.0,-132.0,2.0,1.0,1.0,0.0,,4.0,33.0,1.0,Left Side(L),Mid Range,8-16 ft.,Manchester United,2000-11-24,MANU vs. MIN,261.0,"42.982923, -71.446094",shot - 7,,20000180,1610612747,1.0,1.0,0.0,42.2,88.72800000000002
252.0,0.0,0.0,9.0,3.0,,,45.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,2000-11-24,MANU vs. MIN,263.0,"42.982923, -71.446094",shot - 56,,20000180,1610612747,41.2,3.0,0.0,45.0,20.0
276.0,-132.0,154.0,6.0,3.0,0.0,2000-01,24.0,40.0,0.0,Left Side Center(LC),,16-24 ft.,Manchester United,2000-11-24,MANU vs. MIN,265.0,"42.982923, -71.446094",,shot - 3,20000180,1610612747,6.0,3.0,0.0,81.7856,40.0
279.0,0.0,0.0,5.0,3.0,0.0,2000-01,58.0,20.0,1.0,Center(C),Goal Area,Less Than 8 ft.,Manchester United,,MANU vs. MIN,266.0,"42.982923, -71.446094",shot - 39,,20000180,1610612747,51.64,3.0,0.0,58.0,20.0
315.0,235.0,23.0,2.0,3.0,0.0,2000-01,42.0,43.0,0.0,Right Side(R),Right Corner,24+ ft.,Manchester United,2000-11-24,MANU vs. MIN,268.0,"42.982923, -71.446094",shot - 19,,20000180,1610612747,2.0,3.0,0.0,77.2,69.4
,28.0,175.0,0.0,3.0,0.0,2000-01,21.0,37.0,1.0,Center(C),Mid Range,16-24 ft.,Manchester United,2000-11-24,MANU vs. MIN,269.0,"42.982923, -71.446094",,shot - 3,20000180,1610612747,0.0,3.0,0.0,21.0,98.4
356.0,184.0,171.0,11.0,4.0,0.0,2000-01,38.0,45.0,1.0,Right Side Center(RC),Penalty Spot,24+ ft.,Manchester United,2000-11-24,MANU vs. MIN,270.0,"42.982923, -71.446094",shot - 44,,20000180,1610612747,11.0,4.0,0.0,38.0,21.4
373.0,127.0,61.0,9.0,4.0,0.0,,50.0,34.0,0.0,Right Side(R),Mid Range,8-16 ft.,Manchester United,2000-11-24,MANU vs. MIN,271.0,"42.982923, -71.446094",,shot - 3,20000180,1610612747,9.0,4.0,,,34.0
377.0,28.0,89.0,9.0,4.0,0.0,,36.0,29.0,1.0,Center(C),Goal Line,8-16 ft.,Manchester United,2000-11-24,MANU vs. MIN,272.0,"42.982923, -71.446094",shot - 15,,20000180,1610612747,43.64,40.36,0.0,36.0,29.0
